  1.906946503833206E-01  -4.758953626305101E-02   8.766697976861679E-03   1.906986158018408E-01   4.759133291125507E-02   8.768879854821455E-03  -2.778930869771623E-01   4.144354154479839E-06   3.541471564517451E-01  -3.645343416448904E-01  -2.714949872091018E-01   6.408884824283495E-02  -2.562265181266977E-01   8.601508597854600E-02  -2.760964085778113E-01  -3.645249306815134E-01   2.714815664445165E-01   6.408933148909624E-02  -2.562201109376031E-01  -8.601296707640316E-02  -2.760873692202227E-01
  1.091113778660027E-01  -5.004082238643864E-02   5.493750929898105E-02   1.091389724101414E-01   5.005477336192289E-02   5.494827719091556E-02   3.160185531655608E-02   1.536788933595761E-06   1.172553237628067E-02  -1.989994976005633E-01   2.098742922026677E-01  -3.758907425104580E-01  -2.515886090523669E-01  -4.135655671041019E-01   1.511237025073402E-01  -1.989559873415136E-01  -2.098282483653994E-01  -3.758083461001758E-01  -2.515260787294624E-01   4.134624084173602E-01   1.510855625564935E-01
 -1.143038078270573E-01   3.134536280921493E-02  -7.008185566340916E-02   1.142789151447473E-01   3.133645707699284E-02   7.006616709979198E-02  -3.470942771895963E-06   1.637269889031598E-02  -9.457384726676228E-07  -2.224059504514007E-01   2.328791609446050E-01  -4.199598393953713E-01  -2.196390693229046E-01  -3.659038835278881E-01   1.364122460234467E-01   2.224560185335369E-01   2.329320395825974E-01   4.200557630188533E-01   2.196916399446751E-01  -3.659925886279330E-01  -1.364447236238355E-01
  3.951967095398738E-03  -1.454689846317988E-01  -1.304326083116555E-01   4.007355668154783E-03   1.459420565832623E-01  -1.308187698378566E-01  -2.069008235941230E-03   1.461327892415827E-06  -5.758277676296965E-04   2.208119955855308E-01  -2.016851582979820E-01   3.976523694324513E-01  -2.357412700122763E-01  -3.803500157921060E-01   1.237931001673219E-01   2.202024113106639E-01   2.011249872263443E-01   3.965459895851200E-01  -2.349125724702794E-01   3.790240959206815E-01   1.233606875788035E-01
  1.838543263065255E-02  -1.513188941680718E-01  -1.228430176734204E-01  -1.836821430341140E-02  -1.508597704734655E-01   1.224356233420064E-01  -2.725360134659121E-06  -1.323278442141325E-03  -3.927134249388546E-07  -1.926539354694589E-01   1.768861677427716E-01  -3.493169840866371E-01   2.651238103286217E-01   4.247714221851780E-01  -1.385827237007212E-01   1.933366693121501E-01   1.775085083256601E-01   3.505460767398224E-01  -2.658724133861515E-01   4.259801054202609E-01   1.389770060993979E-01
  6.572344138533117E-01   0.000000000000000E+00   0.000000000000000E+00   6.572344138533117E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00
  0.000000000000000E+00   6.572344138533117E-01   0.000000000000000E+00   0.000000000000000E+00   6.572344138533117E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00
  0.000000000000000E+00   0.000000000000000E+00   6.572344138533117E-01   0.000000000000000E+00   0.000000000000000E+00   6.572344138533117E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01   0.000000000000000E+00   0.000000000000000E+00   1.649762713203251E-01
  0.000000000000000E+00  -8.722572889676238E-02  -5.520363891235743E-02   0.000000000000000E+00   8.722572889676238E-02  -5.520363891235743E-02   0.000000000000000E+00   1.308347730582028E-19   2.480212839375313E-02   0.000000000000000E+00  -4.366362730415930E-01  -2.475444617666308E-01   0.000000000000000E+00   1.732733120729242E-01   4.550643048176027E-01   0.000000000000000E+00   4.366362730415930E-01  -2.475444617666308E-01   0.000000000000000E+00  -1.732733120729242E-01   4.550643048176027E-01
  1.946840498112773E-02   0.000000000000000E+00   6.272565947160994E-01  -1.946840498112773E-02   0.000000000000000E+00  -6.272565947160994E-01  -2.920175480018919E-20   0.000000000000000E+00  -9.408574196734297E-19   9.745532540158021E-02   0.000000000000000E+00  -2.136307155465920E-01  -3.867385293907506E-02   0.000000000000000E+00  -2.225732589899869E-01  -9.745532540158021E-02   0.000000000000000E+00   2.136307155465920E-01   3.867385293907506E-02   0.000000000000000E+00   2.225732589899869E-01
  1.229463994988012E-02  -6.259037878857060E-01   0.000000000000000E+00   1.229463994988012E-02   6.259037878857060E-01   0.000000000000000E+00  -5.523788732043775E-03   9.388282686776771E-19   0.000000000000000E+00   5.513169220310773E-02   2.131699773198316E-01   0.000000000000000E+00  -1.013493293559404E-01   2.220932343436763E-01   0.000000000000000E+00   5.513169220310773E-02  -2.131699773198316E-01   0.000000000000000E+00  -1.013493293559404E-01  -2.220932343436763E-01   0.000000000000000E+00
